course_run_id,learner_id
298,1968
298,3353
298,6035
298,6574
298,3934
298,9321
299,7529
299,4625
299,8694
299,9991
299,2862
299,5762
299,735
299,798
299,8126
299,5847
299,1734
299,6953
299,7650
299,4352
299,8600
299,6816
299,7747
299,3098
299,5949
299,8869
299,1976
299,9027
299,2141
299,1851
299,8029
299,8136
299,4294
299,8349
299,7360
299,4622
299,8177
299,7391
299,9948
299,3911
299,6124
299,5457
299,9012
299,5028
299,3541
299,8798
299,3853
299,6108
299,6334
299,9902
299,9481
299,9670
299,7695
299,2034
299,2907
299,5745
299,2369
299,591
299,1314
299,3279
299,1008
299,6225
299,4164
299,6976
299,9468
299,2016
299,2436
299,6250
299,8042
299,1833
299,9458
299,1458
299,9315
299,6885
299,9589
299,9424
299,3099
299,3454
299,6054
299,3915
299,615
299,3487
299,1250
299,4019
299,9094
299,7837
299,9122
299,3551
299,648
299,5258
299,6444
299,8689
299,2172
299,8447
299,7822
299,6126
299,3803
299,3857
299,5397
299,5431
299,2915
299,6939
299,2812
299,872
299,2224
299,9801
299,4534
299,8992
299,8043
299,4154
299,7865
299,8260
299,2029
299,1863
299,3052
299,9150
299,2582
299,6606
299,9681
299,9654
299,3227
299,4757
299,6035
299,2002
299,7406
299,3780
299,9348
299,2706
299,2089
299,2251
299,9486
299,3621
299,1355
300,7217
300,7538
300,8367
300,7069
300,5499
300,132
300,4002
300,9300
300,4536
300,7198
300,6119
300,908
300,5181
300,5335
300,7902
300,8109
300,7905
300,9216
300,1292
300,7515
300,4925
300,3339
300,1215
300,2056
300,4935
300,3468
300,4944
300,5230
300,3381
300,5730
300,4057
300,8239
300,1253
300,1125
300,5413
300,8109
300,5762
300,518
300,9627
300,2305
300,7527
300,2587
300,821
300,4451
300,8447
300,567
300,3081
300,6234
300,9691
300,6113
300,7384
300,5772
300,6843
300,3054
300,4203
300,3228
300,3268
300,9447
300,1645
300,6667
300,8779
300,6186
300,7546
300,78
300,8533
300,8799
300,5167
300,5316
300,271
300,6549
300,9381
300,4460
300,3732
300,9489
300,4466
300,4358
300,1739
300,990
300,1105
300,256
300,4912
300,2390
300,7975
300,9715
300,7765
300,4267
300,3161
300,5714
300,4561
300,9577
300,2461
300,1879
300,22
300,1749
300,8594
300,1163
300,8272
300,8940
300,6810
300,1861
300,3508
300,2549
300,9604
300,4020
300,6057
300,7344
300,5258
300,3442
300,8661
300,5024
300,8237
300,1270
300,1650
300,1460
300,5323
300,8183
300,615
300,3090
300,4908
300,7504
300,6052
300,6481
300,871
300,1515
300,6750
300,4690
300,2643
300,6297
300,3069
300,4946
300,5477
300,5297
300,4650
300,6819
300,2665
300,53
300,2914
300,2022
300,3776
300,5598
300,4106
300,6379
300,2779
300,2360
300,4095
300,9332
300,4661
300,64
300,8031
300,1365
300,7287
300,4032
300,4834
300,3753
300,4525
300,6306
300,6275
300,1016
300,5579
300,4246
300,7737
300,812
300,829
300,6834
300,831
300,4093
301,9350
301,8609
301,1261
301,843
301,7233
301,9471
301,5856
301,1775
301,6409
301,3111
301,5526
301,2186
301,1221
301,4255
301,1399
301,2905
301,7
301,2792
301,2710
301,4768
301,1748
301,7988
301,5537
301,6543
301,1103
301,6274
301,8431
301,681
301,9951
301,5528
301,7145
301,4146
301,1407
301,8663
301,5501
301,4420
301,1996
301,3141
301,3577
301,3228
301,7122
301,6423
301,5892
301,202
301,2301
301,8485
301,5579
301,9785
301,1103
301,5386
301,7063
301,5234
301,9042
301,1909
301,7196
301,1620
301,6114
301,7756
301,8991
301,2792
301,9270
301,975
301,5393
301,2911
301,4981
301,9709
301,2920
301,2788
301,1403
301,9582
301,1902
301,1681
301,4638
301,2621
301,9345
301,9550
301,9954
301,4429
301,8253
301,1849
301,4754
301,1804
301,4657
302,112
302,1377
302,3545
302,8408
302,5928
302,6500
302,9457
302,9520
302,3105
302,9510
302,1982
302,4661
302,2759
302,6753
302,5266
302,2520
302,93
302,1977
302,2658
302,500
302,1770
302,7376
302,4947
302,703
302,2492
302,846
302,8291
302,4959
302,5033
302,7140
302,8244
302,8413
302,8529
302,6406
302,6606
302,5963
302,4870
302,8908
302,1214
302,8887
302,2406
302,7591
302,3057
302,9828
302,2041
302,4051
302,6317
302,7488
302,5356
302,9939
302,1667
302,6821
302,5114
302,4474
302,9448
302,2027
302,5134
302,3135
302,2449
302,1862
302,9170
302,416
302,1558
302,1611
302,3124
302,1009
302,8476
302,5155
302,2251
302,3567
302,1676
302,5886
302,6596
302,8742
302,2798
302,3863
302,4748
302,2998
302,8898
302,4107
302,202
302,2054
302,2417
303,4125
303,6464
303,2853
303,6439
303,7808
303,1338
303,3976
303,2590
303,164
303,2284
303,5130
303,4045
303,4147
303,2603
303,3960
303,8796
303,6945
303,7225
303,644
303,7343
303,7767
303,6305
303,485
303,5094
303,2205
303,3242
303,9667
303,8769
303,8085
303,6989
303,6473
303,7696
303,4954
303,848
303,8832
303,8179
303,7975
303,2196
303,1229
303,650
303,7353
303,5538
303,2924
303,4785
303,848
303,335
303,3950
303,3582
303,586
303,6068
303,1196
303,305
303,9803
303,8078
303,2369
303,4647
303,7568
303,2253
303,5646
303,4530
303,2995
303,7082
303,5674
303,4740
303,1060
303,7157
303,8713
303,9709
303,3397
303,9724
303,2914
303,7952
303,7117
303,3832
303,9517
303,9026
303,5227
303,3035
303,3596
303,9102
303,1694
303,9033
303,2773
303,8376
303,9446
303,3124
303,6247
303,3140
303,2726
303,7527
303,8999
303,6987
303,8453
303,349
303,7833
303,650
303,4492
303,2959
304,3805
304,5771
304,7481
304,3784
304,1295
304,8537
304,9864
304,6016
304,9483
304,3854
304,1159
304,1321
304,6985
304,9479
304,9718
304,3065
304,1325
304,3132
304,5222
304,4086
304,5119
304,7660
304,934
304,5671
304,112
304,7688
304,54
304,8120
304,7855
304,6143
304,100
304,9151
304,9037
304,4874
304,9278
304,4629
304,9467
304,9984
304,6545
304,3241
304,5677
304,7472
304,6191
304,8266
304,6818
304,6792
304,2052
304,1158
304,3894
304,8959
304,188
304,5330
304,9483
304,5872
304,1195
304,4214
304,9051
304,4578
304,5881
304,4553
304,2806
304,2668
304,6074
304,9546
304,5452
304,5515
304,1651
304,3213
304,3095
304,566
304,5364
304,1102
304,5751
304,4819
304,1577
304,9532
304,6774
304,3410
304,5806
304,1797
304,1630
304,424
304,9775
304,6729
304,8157
304,5056
304,5613
304,1757
304,3774
304,7026
304,3758
304,6584
304,5824
304,9918
304,160
304,5491
304,498
304,4125
305,1063
305,8048
305,3888
305,8136
305,2332
305,2304
305,3887
305,4273
305,2200
305,6878
305,7976
305,8230
305,7636
305,647
305,3255
305,2826
305,3546
305,8929
305,1835
305,2292
305,8453
305,1313
305,7231
305,1034
305,8623
305,9342
305,3769
305,5788
305,5033
305,7260
305,5245
305,2277
305,1966
305,1156
305,2641
305,7229
305,5196
305,9524
305,6932
305,4000
305,8159
305,3562
305,1152
305,1436
305,5010
305,9934
305,3372
305,3909
305,1722
305,264
305,8766
305,8255
305,6598
305,2653
305,3944
305,882
305,7077
305,5477
305,9526
305,4250
305,431
305,438
305,3848
305,8725
305,1565
305,8346
305,306
305,3988
305,6840
305,4879
305,8964
305,6098
305,1518
305,613
305,729
305,2113
305,1109
305,8205
305,2507
305,4989
305,1241
305,4142
305,388
305,8912
305,1429
305,7335
305,746
305,2207
305,8483
305,4289
305,6924
305,1026
305,6956
305,9013
305,7710
305,8731
305,7300
305,3138
305,3010
305,1052
305,4612
305,9304
305,9938
305,9403
305,7835
305,176
305,3434
305,2103
305,337
305,4589
305,3075
305,5101
305,8119
305,4191
305,3490
305,3357
305,5026
305,5004
305,2125
305,1711
305,710
305,6739
305,5918
305,1086
305,737
305,340
305,4820
305,6473
305,31
305,1075
305,196
305,4788
305,1810
305,3264
305,1998
305,3840
305,5508
305,6002
305,5471
305,7458
305,9358
305,4971
305,2181
305,775
305,7739
305,2404
305,2095
306,3801
306,9777
306,5854
306,6934
306,7606
306,2137
306,1394
306,8013
306,6189
306,1257
306,8564
306,9828
306,9163
306,9536
306,9081
306,8139
306,9072
306,7437
306,8046
306,6938
306,7800
306,7175
306,6079
306,1041
306,3567
306,8193
306,7870
306,7613
306,1252
306,2110
306,3491
306,9936
306,8798
306,1376
306,8733
306,9400
306,3657
306,7478
306,2633
306,683
306,4550
306,8301
306,7807
306,3683
306,636
306,4504
306,5918
306,1915
306,9616
306,4143
306,5227
306,5596
306,8213
306,6715
306,8352
306,1384
306,7475
306,3659
306,4596
306,1859
306,8823
306,9101
306,501
306,8169
306,9482
306,6598
306,5106
306,656
306,4062
306,1752
306,5698
306,7937
307,5226
307,8355
307,5430
307,3157
307,9318
307,1737
307,8836
307,5329
307,3906
307,6411
307,2297
307,540
307,5926
307,4569
307,5008
307,9845
307,3132
307,3859
307,9560
307,2993
307,7340
307,1329
307,9233
307,5180
307,4123
307,509
307,6726
307,3733
307,8463
307,5144
307,6889
307,7472
307,138
307,2298
307,893
308,7671
308,1223
308,5818
308,3231
308,7514
308,9157
308,4572
308,3045
308,903
308,5674
308,5882
309,5705
309,5514
309,3588
309,5236
309,4374
309,4627
309,590
309,7375
309,8456
309,9723
309,6769
309,7471
309,7667
309,8246
309,8611
309,8815
309,9630
309,2699
309,2218
309,1734
309,512
309,634
309,7463
309,2291
309,149
309,4542
309,354
309,5084
309,8101
309,1114
309,2044
309,2847
309,4834
309,6595
309,1730
309,7267
309,6013
309,8057
309,8805
309,255
309,4579
309,1552
309,376
309,5089
309,9043
309,7004
309,6698
309,7921
309,1340
309,8549
309,6855
309,4212
309,4479
309,2440
309,7100
309,2065
309,4789
309,4925
309,8152
309,971
309,4239
309,9223
309,8988
309,6789
309,7700
309,1346
309,1883
309,256
309,1924
309,8226
309,7588
309,7638
309,225
309,3783
309,3968
309,2572
309,5346
309,7589
309,770
309,4673
309,4812
309,3672
309,477
309,7595
309,4002
309,2205
309,5045
309,6163
309,6932
309,8685
309,9278
309,7911
309,4200
309,9842
309,980
309,3502
309,934
309,4272
309,3728
309,8411
309,1656
309,7602
309,7246
309,9745
309,8195
309,9664
309,9394
309,2338
309,4278
309,6618
309,9398
309,2635
309,4646
309,7653
309,365
309,4628
309,8640
309,1985
309,1724
309,3139
309,969
309,1527
309,8382
309,6979
309,4725
309,4015
309,2226
309,4054
309,1371
309,4330
309,5853
309,6208
310,6088
310,1587
310,8357
310,2043
310,2720
310,7597
310,6016
310,9743
310,1321
310,7776
310,931
310,353
310,4026
310,4443
310,3965
310,7541
310,4436
310,3240
310,2532
310,5801
310,6247
310,7684
310,4849
310,464
310,5416
310,3440
310,6224
310,2262
310,5164
310,1497
310,2536
310,3366
311,2022
311,1196
311,5514
311,4224
311,1789
311,1088
311,1860
311,9697
311,442
311,2252
311,454
311,6212
311,189
311,8008
311,1678
311,4060
311,6586
311,9552
311,3340
311,864
311,541
311,5906
311,2106
311,2892
311,1235
311,5067
311,4338
311,2686
311,6944
311,7171
311,4003
311,5988
311,3279
311,9183
311,4350
311,2229
311,5176
311,6953
311,1964
311,2026
311,6706
311,1780
311,5122
311,9353
311,5096
311,4425
311,2321
311,6768
311,1397
311,8748
311,4509
311,5397
311,5154
311,3434
312,7185
312,5189
312,8770
312,2526
312,6577
312,8682
312,2084
312,6041
312,983
312,8746
312,1744
312,4418
312,9511
312,5094
312,514
312,2997
312,3137
312,2188
312,3192
312,5690
312,9095
312,6069
312,9718
312,3768
312,5698
312,8375
312,916
312,3379
312,5460
312,2808
312,8322
312,8484
312,495
312,5506
312,459
312,8123
312,5179
312,746
312,8144
312,8330
312,1442
312,9599
312,7390
312,3470
312,5909
312,4247
312,4828
312,2154
312,5867
312,2962
312,4595
312,7755
312,8066
312,8006
312,7904
312,4146
312,4673
312,4480
312,9265
312,6398
312,4334
312,9622
312,4018
312,555
312,5015
312,6998
312,4625
312,866
312,799
312,7123
312,142
312,6332
312,9311
312,8717
312,8372
312,2223
312,6392
312,4876
312,8951
312,7117
312,2062
312,7495
312,5966
312,5980
312,3406
312,8140
312,7579
312,9727
312,3733
312,9215
312,5761
312,4755
312,6223
312,339
312,9548
312,1649
312,2289
312,1987
312,362
312,4164
312,399
312,7664
312,2574
312,5905
312,4149
312,5803
312,3245
312,9880
312,7128
312,713
312,1516
312,7112
312,990
312,9396
312,3646
312,2315
312,4143
312,7679
312,509
312,7214
312,9235
312,2348
312,6506
312,2229
312,5907
312,1706
312,7813
312,4860
312,3297
312,2037
312,6459
312,930
312,3565
312,2157
312,6090
312,962
313,3786
313,9576
313,4868
313,4039
313,9789
313,8331
313,8702
313,4237
313,4381
313,2532
313,7535
313,9122
313,9391
313,5857
313,2544
313,3977
313,7002
313,1487
313,8181
313,9691
313,4335
313,9337
313,6785
313,4301
313,5507
313,5018
313,9904
313,5805
313,5800
313,7477
313,8307
313,1900
313,2839
313,7350
313,3162
313,1789
313,8077
313,4716
313,2354
313,7199
313,1744
313,8668
313,3745
313,2174
313,2376
313,4585
313,387
313,2644
313,3494
313,9825
313,3418
313,6457
313,2119
313,7795
313,6348
313,1677
313,7563
313,6695
313,4433
313,498
313,4534
313,662
313,4557
313,6380
313,5510
313,6006
313,1626
313,1323
313,2676
313,9051
313,6189
313,3791
313,8268
313,1301
313,2011
313,260
313,5737
313,107
313,2225
313,2150
313,8714
313,9881
313,2653
313,620
313,7812
313,4783
313,5546
313,9628
313,5841
313,2780
313,8616
313,2209
313,7247
313,6881
313,8034
314,7889
314,4471
314,2991
314,3379
314,3443
314,5215
314,4341
314,3555
314,3755
314,7484
314,3170
314,2182
314,7216
314,8520
314,3538
314,9960
314,6852
314,9477
314,3065
314,1307
314,5647
314,1961
314,672
314,195
314,2260
314,6215
314,23
314,8023
314,7225
314,2705
314,1109
314,4218
314,3173
314,4118
314,8551
314,6313
314,9326
314,6269
314,5624
314,3548
314,8138
314,1118
314,5917
314,5840
314,7805
314,4073
314,1825
314,431
314,5834
314,2973
314,70
314,9180
314,9302
314,9165
314,3187
314,1073
314,9111
314,7424
314,3636
314,496
314,9311
314,5920
314,847
314,7803
314,3433
314,3816
314,7652
314,7361
314,3731
314,1727
314,2132
314,7804
314,3158
314,4508
314,1403
314,5101
314,8473
314,5568
314,846
314,2619
314,7436
314,6113
314,9937
314,439
314,8609
314,2447
314,6749
314,8914
314,303
314,4
314,9953
314,963
314,7734
314,2469
314,2831
314,450
314,9187
314,7824
314,1399
314,2566
314,1986
314,8559
314,9573
314,4575
314,5688
314,2948
314,4019
314,9768
314,5297
314,9342
314,6775
314,619
314,2152
314,3843
314,3435
314,1235
314,5371
314,8455
314,7611
314,5747
314,1883
314,7540
314,5910
314,7298
314,484
314,3239
314,2741
314,3221
314,225
314,9024
314,8614
314,8821
314,928
314,7109
314,49
314,9912
314,4636
314,1098
314,7616
315,5508
315,193
315,2773
315,4582
315,1994
315,3621
315,393
315,771
315,7269
315,8408
315,8949
315,6933
315,8087
315,5727
315,8448
315,7939
315,5317
315,5581
315,8867
315,5539
315,80
315,9628
315,5550
315,9421
315,1588
315,4975
315,5492
315,706
315,4860
315,7171
315,2883
315,4064
315,6403
315,6755
315,4772
315,6444
315,2096
315,7296
315,2916
315,8219
315,7032
315,5556
315,1710
315,8850
315,2045
315,4719
315,2200
315,644
315,5053
315,3702
315,9067
315,4430
315,5307
315,753
315,4247
315,6575
315,2395
315,1737
315,7978
315,6325
315,4272
315,3168
315,4847
315,9908
315,3296
315,9404
315,4694
315,1746
315,6975
315,6187
315,7358
315,4201
315,549
315,7235
315,9108
315,9170
315,6872
315,9234
315,8368
315,5896
315,8731
315,5155
315,7315
315,4435
315,1234
315,1409
315,894
315,6476
315,7155
315,7499
315,2477
315,7025
315,4746
315,1501
315,8257
315,7333
315,3869
315,9487
315,7373
315,8814
315,5194
315,3549
315,7446
315,7744
315,858
315,1187
315,2623
315,4566
315,9420
315,3485
315,1794
315,7064
315,4357
315,5838
315,9791
315,8544
315,2412
315,4238
315,4044
315,7185
315,8955
315,239
315,4430
315,7215
315,44
315,4796
315,643
315,7904
315,9653
315,3291
315,6373
315,5645
315,1118
315,8338
315,7324
315,6115
315,6453
315,9501
315,2923
315,7079
315,9658
315,2286
315,822
315,3613
315,2605
315,7694
315,3413
315,5608
315,8131
315,1930
315,2309
315,5967
315,6379
315,7926
315,3024
315,1185
315,2528
315,4082
315,79
315,440
315,9053
315,5593
315,7501
315,8289
315,9438
315,5716
315,9617
315,1886
315,6019
315,3835
315,2324
315,4996
315,2975
315,5577
315,6362
316,6236
316,323
316,113
316,9508
316,8841
316,13
316,5466
316,8046
316,8809
316,3487
316,6672
316,9924
316,756
316,3367
316,505
316,3312
316,4401
316,1198
316,4028
316,6646
316,5543
316,3097
316,2048
316,9638
316,8447
316,5294
316,7105
316,8783
316,4373
316,9864
316,7271
316,7228
316,452
316,8164
316,712
316,6982
316,720
316,407
316,8171
316,4462
316,6182
316,1627
316,4554
316,3925
316,4055
316,7293
316,514
316,833
316,4551
316,9687
316,1299
316,7998
316,5060
316,4648
316,3227
316,6349
316,9172
316,7170
316,1350
316,6251
316,3905
316,8253
316,7510
316,7154
316,3054
316,1299
316,5861
316,7831
316,8024
316,4932
316,101
316,5325
316,4177
316,6138
316,8218
316,7161
316,7030
316,1997
316,8577
316,2445
316,4759
316,8834
316,8183
316,5039
316,1098
316,4490
316,2790
316,8012
316,8288
316,5923
316,3831
316,1040
316,4107
316,1783
316,9901
316,8243
316,8201
316,7702
316,2836
316,6852
316,3395
316,4230
316,9370
316,2818
316,1346
316,2638
316,2234
316,3357
316,3584
316,9441
316,9588
316,8587
316,2608
316,2009
316,5145
316,9227
316,390
316,234
316,7553
316,2013
316,3467
316,2271
316,110
316,4742
316,4474
316,8379
316,4236
316,5752
316,6879
316,7428
316,7913
316,1164
316,5953
316,4356
316,1809
316,7612
316,6223
316,6399
316,115
316,4861
316,5171
316,6843
316,8979
316,9651
316,3779
316,9449
316,1384
316,1617
316,6584
316,5080
316,6071
316,7211
316,6564
316,8053
316,7374
317,6545
317,6102
317,7763
317,7094
317,6305
317,6567
317,4123
317,7875
317,6456
317,767
317,9210
317,5780
317,2059
317,137
317,8194
317,5603
317,2288
317,9602
317,7139
317,5092
317,5399
317,5253
317,3031
317,1156
317,8044
317,5959
317,1016
317,4710
317,9391
317,8802
317,8509
317,8111
317,8670
317,2201
317,9720
317,9147
317,8212
317,7989
317,2352
317,7668
317,5907
317,4900
317,4519
317,2322
317,2729
317,81
317,7063
317,1261
317,9076
317,5927
317,665
317,6785
317,9950
317,2788
317,9747
317,8785
317,7658
317,3803
317,8621
317,7074
317,4515
317,568
317,1010
317,6224
317,7847
317,2288
317,5001
317,6797
317,7074
317,3312
317,9570
317,613
317,4026
317,2657
317,1437
317,4209
317,4049
317,911
317,3178
317,1457
317,8912
317,3111
317,9284
317,3916
317,3961
317,324
317,1294
317,1777
317,1835
317,8328
317,4306
317,351
317,6561
317,5794
317,4122
317,8220
317,8712
317,5298
317,5621
317,8569
317,8161
317,5239
317,6087
317,2186
317,4743
317,5824
317,2514
317,9330
317,6433
317,1709
317,5629
317,1225
317,4529
317,3159
317,6751
317,9971
317,7495
317,4144
317,5676
318,7451
318,8573
318,3459
318,5199
318,1193
318,7423
318,9369
318,8949
318,3272
318,8219
318,7475
318,1458
318,3957
318,5376
318,5719
318,6511
318,6950
318,7078
318,4054
318,3331
318,8890
318,9423
318,5822
318,8801
318,7165
318,4101
318,1118
318,7601
318,8747
318,2307
318,5357
318,6341
318,752
318,2009
318,9830
318,9554
318,1816
318,7080
318,2112
318,4321
318,6956
318,9875
318,5022
318,7709
318,6896
318,2754
318,9697
318,3210
318,6444
318,8792
318,4652
318,2250
318,7071
318,8605
318,5929
318,1915
318,7950
318,9664
318,7496
318,3133
318,7112
318,7887
318,9250
318,9932
318,796
318,1482
318,64
318,2148
318,8101
318,1262
318,9940
318,952
318,5125
318,2084
318,147
318,3078
318,8847
318,7441
318,2602
318,1652
318,2107
318,2034
318,5985
318,1232
318,9373
318,679
318,4489
318,5764
318,6270
318,2810
318,4992
318,4434
318,6833
318,2996
318,2465
318,584
318,1537
318,6401
318,5514
318,6963
318,6685
318,3556
318,3863
318,9857
318,3475
318,5780
318,597
318,8551
318,2550
318,4717
318,3090
318,2154
318,6279
318,2100
318,5292
318,3941
318,8822
318,1496
318,4530
318,237
318,3850
318,879
318,8102
318,5142
318,5134
318,9753
318,8635
318,4650
318,1073
318,4483
318,2615
318,1004
319,2312
319,4638
319,8670
319,4874
319,3106
319,5677
319,807
319,7993
319,4587
319,6046
319,237
319,9834
319,3479
319,4042
319,3016
319,8445
319,886
319,9572
319,9257
319,9963
319,7628
319,400
319,2289
319,4341
319,4420
319,64
319,4952
319,3313
319,1409
319,394
319,197
319,7668
319,7933
319,1576
319,9130
319,2849
319,3860
319,5382
319,3957
319,2117
319,8011
319,7777
319,3614
319,8020
319,7146
319,5809
319,5622
319,4214
319,7222
319,6518
319,1062
319,7169
319,2085
319,7271
319,5848
319,7795
319,3690
319,5530
319,5250
319,5078
319,9132
319,1748
319,4720
319,7670
319,1594
319,2944
319,6383
319,6656
319,7012
319,1732
319,5563
319,4047
319,9504
319,3557
319,9455
319,2089
319,9948
319,4362
320,2936
320,7580
320,835
320,2274
320,1130
320,5664
320,964
320,1609
320,3402
320,4172
320,3646
320,4088
320,9328
320,828
320,7154
320,2582
320,7742
320,8840
320,5415
320,8261
320,2964
320,4718
320,7314
320,7752
320,3095
321,3526
321,9256
321,1144
321,2156
321,9879
321,9890
321,711
321,3621
321,7371
321,1833
321,9838
321,1796
321,2425
321,7235
321,5679
321,9821
321,3971
321,9295
321,5941
321,5161
321,7568
321,1434
321,4715
321,2961
321,1380
321,1467
321,6904
321,3063
321,2904
321,550
321,6415
321,5328
321,9798
321,1455
321,751
321,63
321,4523
321,4119
321,3106
321,6453
321,4115
321,3532
321,6427
321,4375
321,4753
321,4112
321,3444
321,2627
321,9231
321,6855
321,9637
321,1522
321,4143
321,2414
321,2560
321,122
321,923
321,7592
321,2461
321,2705
321,7232
321,6520
321,8195
321,3915
321,5228
321,2575
321,7566
321,8333
321,769
321,8311
321,7307
321,8935
321,5236
321,7903
321,1743
321,923
321,9856
321,3576
321,3086
321,8854
321,6097
321,3572
321,647
321,233
321,714
321,9633
321,710
321,982
321,6930
321,3468
321,2302
321,5605
321,8429
321,6948
321,7796
321,7306
321,5418
321,4647
321,6594
321,6056
321,9036
321,6769
321,1975
321,7855
321,2714
321,9056
321,5063
321,7577
321,455
321,3953
321,4739
321,4492
321,6900
321,3548
321,3608
321,3011
321,4702
321,6202
321,5795
321,6768
321,8656
321,4670
321,1065
321,5475
321,4860
321,6730
321,3288
321,5454
321,1983
321,7627
321,5121
321,8111
321,3342
321,5137
321,1113
321,8432
321,6003
321,1773
321,8187
321,6486
321,9320
321,6334
321,5881
321,9278
321,5913
321,9501
321,6691
321,5360
321,6747
321,206
321,684
321,3746
321,3586
321,7335
321,5157
321,2514
321,2987
321,9328
321,6474
321,4457
321,8451
321,4199
321,2288
321,1446
321,142
321,9239
321,2617
321,3014
321,2095
321,5342
321,1516
321,4351
321,5546
321,5785
321,7863
321,9631
321,6033
321,3243
321,7424
321,2137
321,3765
321,7940
321,6496
321,6770
321,738
321,4473
322,1148
322,4665
322,2358
322,7039
322,5028
322,3506
322,940
322,3029
322,7731
322,757
322,8931
322,1269
322,3615
322,7973
322,2543
322,2931
322,9672
322,9167
322,2338
322,1996
322,264
322,3281
322,5926
322,2434
322,5101
322,3116
322,9930
322,2503
322,2722
322,9950
322,6050
322,539
322,1424
322,5007
322,9302
322,6457
322,2180
322,9125
322,4264
322,419
322,7550
322,7086
322,9693
322,5380
323,3246
323,9887
323,891
323,8941
323,7665
323,8822
323,3480
323,4817
323,8172
323,6600
323,7502
323,393
323,824
323,7181
323,8286
323,2553
323,5090
323,4971
323,6541
323,7060
323,6424
323,6181
323,9954
323,5056
323,9207
323,3636
323,7068
323,79
323,9258
323,5067
323,3446
323,8487
323,6692
323,8283
323,2601
323,5832
323,268
323,8673
323,5357
323,5495
323,9490
323,2961
323,5475
323,6998
323,2706
323,9353
323,7810
323,3020
323,6176
323,6231
323,9266
323,2397
323,3452
323,2338
323,5364
323,7338
323,2602
323,7992
323,4014
323,4983
323,6764
323,8852
323,9924
323,2713
323,7759
323,898
323,4431
323,7659
323,2897
323,3152
323,3947
323,4150
323,4119
323,7052
323,6818
323,6516
323,1726
323,753
323,5790
323,1640
323,4886
323,9822
323,6329
323,1424
323,8959
323,789
323,6200
323,8408
323,6485
323,2765
323,8227
323,8993
323,6326
323,8518
323,8548
323,7714
323,2775
323,4453
323,4105
323,9897
323,4174
323,311
323,4027
323,5901
323,1366
323,8521
323,6999
323,5308
323,6833
323,1420
323,3760
323,4910
323,4474
323,770
323,9198
323,8851
323,3733
323,3855
323,1662
323,8920
323,4056
323,8920
323,453
323,1987
323,6472
323,9491
323,3123
323,4388
323,7682
323,6894
323,9594
323,1116
323,2215
323,3333
323,8093
323,8090
323,9870
323,4058
323,9992
323,9028
323,38
323,1491
323,2584
323,2620
323,455
323,1257
323,6316
324,3523
324,1569
324,8211
324,6013
324,2955
324,509
324,96
324,2511
324,3939
324,9501
324,1628
324,5960
324,2488
324,3543
324,1199
324,3192
324,3970
324,6471
324,3552
324,1090
324,4769
324,79
324,9726
324,9065
324,2907
324,1303
324,2751
324,7946
324,745
324,3007
324,4004
324,2002
324,8999
324,9745
324,6986
324,7928
324,3068
324,572
324,1841
324,2997
324,5696
324,9902
324,297
324,4012
324,1600
324,7479
324,7961
324,5246
324,6534
324,9425
324,225
324,127
324,93
324,1723
324,9532
324,1297
324,7584
324,6163
324,5615
324,3482
324,2853
324,4817
324,5061
324,8676
324,3906
324,4213
324,3583
324,8360
324,7880
324,1863
324,6106
324,1191
324,5121
324,4664
324,8074
324,4988
324,7132
324,1888
324,1860
324,7621
324,959
324,9051
324,7408
324,176
324,2185
324,7907
324,2304
324,8733
324,3053
324,543
324,4169
324,872
324,763
324,3889
324,8514
324,158
324,8934
324,3311
324,4637
324,9304
324,1868
324,2928
324,3357
324,2748
324,1855
324,6233
324,206
324,409
324,6138
324,9835
324,3517
324,2915
324,4346
324,1246
324,8951
324,3824
324,2274
324,5739
324,3062
324,7387
324,6297
324,2624
324,5913
324,2417
324,703
324,2687
324,1446
324,3608
324,1830
324,1617
324,7154
324,7656
324,9240
324,5674
324,4753
324,2713
324,8669
324,3524
324,2743
324,6328
324,8095
324,435
324,1663
324,1367
325,6568
325,7306
325,8282
325,1815
325,1850
325,7094
325,7672
325,8798
325,6740
325,2223
325,9794
325,115
325,2941
325,5240
325,1570
325,5457
325,3093
325,8309
325,6504
325,4203
325,2773
325,7082
325,7248
325,3831
325,257
326,2795
326,2803
326,668
326,9394
326,4896
326,1370
326,7918
326,5537
326,3419
326,379
326,4635
326,195
326,5914
326,3233
326,1271
326,9966
326,8550
326,4604
326,1216
326,993
326,5615
326,450
326,7329
326,5281
326,5238
326,43
326,8644
326,4250
326,8221
326,5241
326,2683
326,8974
326,4771
326,6764
326,8018
326,7316
326,1020
326,3812
326,8135
326,8260
326,4104
326,7146
326,7406
326,9993
326,8063
326,811
326,113
326,9160
326,3722
326,388
326,7364
326,6434
327,4466
327,4818
327,660
327,5566
327,8354
327,3805
327,5274
327,5368
327,127
327,1379
327,8151
327,2677
327,7239
327,2736
327,7447
327,9747
327,7253
327,3971
327,2253
327,8986
327,3070
327,9252
327,422
327,1930
327,8964
327,3870
327,2137
327,178
327,5914
327,1768
327,1474
327,2582
327,1035
328,3166
328,4188
328,453
328,6998
328,3202
328,6280
328,8751
328,508
328,1195
328,9773
328,647
328,5961
328,482
328,2928
328,4961
328,679
328,6573
328,5157
328,1052
328,1083
328,7685
328,4475
328,7776
328,1272
328,1453
